date_de_tirage,boule_1,boule_2,boule_3,boule_4,boule_5,numero_chance,combinaison_gagnante_en_ordre_croissant
1970-01-01 00:00:00,17,39,21,28,26,-1,17-21-26-28-39-48
1970-01-01 00:00:00,46,15,20,1,33,-1,1-15-20-33-41-46
1970-01-01 00:00:00,42,27,19,1,31,-1,1-10-19-27-31-42
1970-01-01 00:00:00,26,1,6,5,43,-1,1-3-5-6-26-43
1970-01-01 00:00:00,22,13,19,41,42,-1,13-19-22-27-41-42
1970-01-01 00:00:00,4,26,15,48,9,-1,4-9-15-26-31-48
1970-01-01 00:00:00,2,9,22,49,31,-1,2-9-22-31-35-49
1970-01-01 00:00:00,19,11,1,46,15,-1,1-11-13-15-19-46
1970-01-01 00:00:00,47,12,1,30,37,-1,1-12-29-30-37-47
1970-01-01 00:00:00,12,21,13,11,18,-1,11-12-13-18-21-42
1970-01-01 00:00:00,13,46,25,31,17,-1,13-17-25-31-38-46
1970-01-01 00:00:00,34,29,8,15,48,-1,8-15-29-34-40-48
1970-01-01 00:00:00,48,6,5,34,13,-1,4-5-6-13-34-48
1970-01-01 00:00:00,18,23,2,24,38,-1,2-18-23-24-38-42
1970-01-01 00:00:00,38,2,19,44,41,-1,2-9-19-38-41-44
1970-01-01 00:00:00,25,49,12,18,15,-1,12-15-18-25-41-49
1970-01-01 00:00:00,45,43,18,19,49,-1,18-19-42-43-45-49
1970-01-01 00:00:00,23,30,13,7,38,-1,7-13-23-25-30-38
1970-01-01 00:00:00,4,6,17,27,42,-1,1-4-6-17-27-42
1970-01-01 00:00:00,43,41,20,22,38,-1,20-22-38-41-43-49
1970-01-01 00:00:00,9,13,32,26,29,-1,9-13-26-29-32-37
1970-01-01 00:00:00,1,28,46,18,36,-1,1-2-18-28-36-46
1970-01-01 00:00:00,49,26,36,9,24,-1,9-24-26-36-38-49
1970-01-01 00:00:00,20,30,48,25,36,-1,20-25-30-36-48-49
1970-01-01 00:00:00,46,23,15,48,25,-1,15-21-23-25-46-48
1970-01-01 00:00:00,31,38,36,23,4,-1,4-23-31-36-38-43
1970-01-01 00:00:00,24,19,18,32,41,-1,5-18-19-24-32-41
1970-01-01 00:00:00,45,1,37,33,12,-1,1-5-12-33-37-45
1970-01-01 00:00:00,45,21,3,13,15,-1,3-11-13-15-21-45
1970-01-01 00:00:00,34,7,2,21,18,-1,2-7-14-18-21-34
1970-01-01 00:00:00,42,29,30,35,38,-1,22-29-30-35-38-42
1970-01-01 00:00:00,10,13,24,49,30,-1,10-13-21-24-30-49
1970-01-01 00:00:00,16,42,22,3,49,-1,3-16-22-32-42-49
1970-01-01 00:00:00,45,13,10,30,27,-1,10-13-27-30-37-45
1970-01-01 00:00:00,18,19,27,42,35,-1,6-18-19-27-35-42
1970-01-01 00:00:00,47,32,39,33,2,-1,2-16-32-33-39-47
1970-01-01 00:00:00,28,31,22,18,34,-1,18-22-28-31-34-42
1970-01-01 00:00:00,19,12,15,17,36,-1,12-15-17-19-20-36
1970-01-01 00:00:00,48,16,12,46,22,-1,12-16-22-28-46-48
1970-01-01 00:00:00,17,8,22,7,38,-1,7-8-17-22-38-40
1970-01-01 00:00:00,37,20,34,15,12,-1,1-12-15-20-34-37
1970-01-01 00:00:00,32,20,31,14,3,-1,3-14-20-31-32-44
1970-01-01 00:00:00,26,30,18,11,48,-1,11-17-18-26-30-48
1970-01-01 00:00:00,35,28,5,18,19,-1,3-5-18-19-28-35
1970-01-01 00:00:00,36,1,8,9,44,-1,1-8-9-36-43-44
1970-01-01 00:00:00,3,36,7,24,49,-1,3-7-17-24-36-49
1970-01-01 00:00:00,17,23,16,18,42,-1,16-17-18-23-42-48
1970-01-01 00:00:00,39,17,10,34,33,-1,10-16-17-33-34-39
1970-01-01 00:00:00,4,33,9,39,35,-1,4-9-33-35-36-39
1970-01-01 00:00:00,9,37,38,29,2,-1,2-9-29-37-38-40
1970-01-01 00:00:00,9,40,29,8,7,-1,7-8-9-29-37-40
1970-01-01 00:00:00,18,5,41,49,3,-1,3-5-18-20-41-49
1970-01-01 00:00:00,47,7,5,24,12,-1,2-5-7-12-24-47
1970-01-01 00:00:00,1,20,18,44,38,-1,1-18-20-33-38-44
1970-01-01 00:00:00,44,26,48,40,15,-1,4-15-26-40-44-48
1970-01-01 00:00:00,39,41,7,15,46,-1,7-15-39-41-42-46
1970-01-01 00:00:00,37,28,12,19,46,-1,12-19-28-34-37-46
1970-01-01 00:00:00,45,9,26,6,13,-1,6-9-13-22-26-45
1970-01-01 00:00:00,26,13,46,11,47,-1,11-13-21-26-46-47
1970-01-01 00:00:00,20,48,7,6,24,-1,6-7-10-20-24-48
1970-01-01 00:00:00,11,29,23,28,42,-1,11-12-23-28-29-42
1970-01-01 00:00:00,49,29,19,41,6,-1,6-19-29-41-44-49
1970-01-01 00:00:00,32,16,35,31,1,-1,1-16-31-32-35-49
1970-01-01 00:00:00,28,10,27,26,46,-1,10-26-27-28-46-47
1970-01-01 00:00:00,27,43,36,35,3,-1,3-27-29-35-36-43
1970-01-01 00:00:00,15,25,2,11,19,-1,2-11-14-15-19-25
1970-01-01 00:00:00,21,37,47,8,41,-1,8-14-21-37-41-47
1970-01-01 00:00:00,10,9,25,33,12,-1,6-9-10-12-25-33
1970-01-01 00:00:00,13,42,6,3,41,-1,3-6-10-13-41-42
1970-01-01 00:00:00,12,36,26,21,11,-1,2-11-12-21-26-36
1970-01-01 00:00:00,21,17,15,5,13,-1,5-7-13-15-17-21
1970-01-01 00:00:00,11,38,19,3,31,-1,3-11-13-19-31-38
1970-01-01 00:00:00,43,37,13,8,45,-1,2-8-13-37-43-45
1970-01-01 00:00:00,9,36,10,1,33,-1,1-9-10-32-33-36
1970-01-01 00:00:00,49,40,28,17,32,-1,13-17-28-32-40-49
1970-01-01 00:00:00,6,2,26,8,20,-1,2-6-8-20-26-36
1970-01-01 00:00:00,16,42,9,45,28,-1,9-16-28-33-42-45
1970-01-01 00:00:00,33,32,36,21,27,-1,21-27-31-32-33-36
1970-01-01 00:00:00,49,30,47,3,27,-1,3-12-27-30-47-49
1970-01-01 00:00:00,1,39,23,11,44,-1,1-11-23-34-39-44
1970-01-01 00:00:00,26,4,24,5,48,-1,4-5-14-24-26-48
1970-01-01 00:00:00,33,45,1,20,34,-1,1-20-33-34-43-45
1970-01-01 00:00:00,39,17,28,46,38,-1,17-25-28-38-39-46
1970-01-01 00:00:00,10,33,12,34,4,-1,4-10-12-33-34-46
1970-01-01 00:00:00,30,12,48,34,4,-1,4-12-17-30-34-48
1970-01-01 00:00:00,6,13,35,43,31,-1,6-13-31-35-43-45
1970-01-01 00:00:00,17,21,19,16,7,-1,5-7-16-17-19-21
1970-01-01 00:00:00,26,5,32,2,6,-1,2-5-6-26-32-41
1970-01-01 00:00:00,26,4,11,21,43,-1,2-4-11-21-26-43
1970-01-01 00:00:00,25,7,4,48,6,-1,4-6-7-25-29-48
1970-01-01 00:00:00,39,29,23,13,12,-1,12-13-23-26-29-39
1970-01-01 00:00:00,12,17,32,1,7,-1,1-7-12-13-17-32
1970-01-01 00:00:00,28,36,16,31,29,-1,7-16-28-29-31-36
1970-01-01 00:00:00,1,36,46,13,43,-1,1-13-21-36-43-46
1970-01-01 00:00:00,3,45,31,15,32,-1,3-11-15-31-32-45
1970-01-01 00:00:00,4,36,15,11,13,-1,4-11-13-15-36-40
1970-01-01 00:00:00,13,43,42,45,44,-1,13-30-42-43-44-45
1970-01-01 00:00:00,31,13,47,24,6,-1,6-13-24-31-39-47
1970-01-01 00:00:00,47,27,17,6,34,-1,4-6-17-27-34-47
1970-01-01 00:00:00,33,25,49,27,34,-1,22-25-27-33-34-49
1970-01-01 00:00:00,45,2,40,16,22,-1,2-13-16-22-40-45
1970-01-01 00:00:00,15,32,7,16,39,-1,7-15-16-17-32-39
1970-01-01 00:00:00,49,1,19,18,47,-1,1-6-18-19-47-49
1970-01-01 00:00:00,42,21,35,41,48,-1,21-35-38-41-42-48
1970-01-01 00:00:00,42,1,32,47,41,-1,1-15-32-41-42-47
1970-01-01 00:00:00,46,25,21,8,13,-1,8-13-15-21-25-46
1970-01-01 00:00:00,44,47,5,35,20,-1,5-20-31-35-44-47
1970-01-01 00:00:00,23,32,46,35,6,-1,6-23-32-35-39-46
1970-01-01 00:00:00,32,39,38,43,44,-1,32-35-38-39-43-44
1970-01-01 00:00:00,20,45,49,26,37,-1,6-20-26-37-45-49
1970-01-01 00:00:00,7,20,26,39,28,-1,6-7-20-26-28-39
1970-01-01 00:00:00,10,32,7,33,24,-1,7-10-24-30-32-33
1970-01-01 00:00:00,38,19,37,44,9,-1,9-19-28-37-38-44
1970-01-01 00:00:00,22,36,5,2,38,-1,2-5-22-32-36-38
1970-01-01 00:00:00,44,41,15,33,45,-1,15-30-33-41-44-45
1970-01-01 00:00:00,13,1,30,47,3,-1,1-3-13-14-30-47
1970-01-01 00:00:00,39,22,38,10,36,-1,10-22-36-38-39-41
1970-01-01 00:00:00,29,39,32,28,27,-1,9-27-28-29-32-39
1970-01-01 00:00:00,38,12,43,31,24,-1,12-16-24-31-38-43
1970-01-01 00:00:00,42,43,21,23,8,-1,8-21-22-23-42-43
1970-01-01 00:00:00,49,14,25,15,19,-1,11-14-15-19-25-49
1970-01-01 00:00:00,49,4,13,6,2,-1,2-4-6-10-13-49
1970-01-01 00:00:00,7,11,17,30,1,-1,1-4-7-11-17-30
1970-01-01 00:00:00,1,4,24,25,22,-1,1-4-22-24-25-35
1970-01-01 00:00:00,34,24,41,3,18,-1,3-16-18-24-34-41
1970-01-01 00:00:00,26,14,23,18,43,-1,14-18-23-26-31-43
1970-01-01 00:00:00,19,43,6,5,1,-1,1-5-6-18-19-43
1970-01-01 00:00:00,45,10,11,28,22,-1,4-10-11-22-28-45
1970-01-01 00:00:00,23,4,36,19,29,-1,4-11-19-23-29-36
1970-01-01 00:00:00,24,26,23,41,36,-1,10-23-24-26-36-41
1970-01-01 00:00:00,43,3,14,11,6,-1,3-6-11-14-43-46
1970-01-01 00:00:00,22,16,20,1,4,-1,1-2-4-16-20-22
1970-01-01 00:00:00,15,39,6,16,29,-1,6-11-15-16-29-39
1970-01-01 00:00:00,45,42,19,12,25,-1,12-19-23-25-42-45
1970-01-01 00:00:00,42,30,25,35,10,-1,10-15-25-30-35-42
1970-01-01 00:00:00,39,24,19,46,6,-1,3-6-19-24-39-46
1970-01-01 00:00:00,18,13,35,19,45,-1,6-13-18-19-35-45
1970-01-01 00:00:00,43,10,47,19,44,-1,10-19-30-43-44-47
1970-01-01 00:00:00,29,3,5,13,8,-1,1-3-5-8-13-29
1970-01-01 00:00:00,27,41,40,43,44,-1,27-37-40-41-43-44
1970-01-01 00:00:00,12,13,14,35,36,-1,10-12-13-14-35-36
1970-01-01 00:00:00,44,9,23,29,19,-1,9-19-23-29-31-44
1970-01-01 00:00:00,27,43,32,24,48,-1,7-24-27-32-43-48
1970-01-01 00:00:00,4,8,26,14,38,-1,4-8-14-26-38-42
1970-01-01 00:00:00,27,32,26,6,39,-1,6-24-26-27-32-39
1970-01-01 00:00:00,38,39,33,30,17,-1,12-17-30-33-38-39
1970-01-01 00:00:00,25,11,22,2,28,-1,2-11-16-22-25-28
1970-01-01 00:00:00,12,39,21,45,32,-1,12-14-21-32-39-45
1970-01-01 00:00:00,7,27,6,38,33,-1,6-7-11-27-33-38
1970-01-01 00:00:00,8,43,40,12,2,-1,2-8-12-27-40-43
1970-01-01 00:00:00,10,49,27,33,36,-1,3-10-27-33-36-49
1970-01-01 00:00:00,45,4,24,43,37,-1,4-9-24-37-43-45
1970-01-01 00:00:00,15,32,12,21,2,-1,2-12-15-21-27-32
1970-01-01 00:00:00,17,20,47,29,39,-1,17-20-22-29-39-47
1970-01-01 00:00:00,49,23,6,24,17,-1,6-17-23-24-38-49
1970-01-01 00:00:00,13,33,5,46,21,-1,2-5-13-21-33-46
1970-01-01 00:00:00,23,1,37,34,42,-1,1-9-23-34-37-42
1970-01-01 00:00:00,38,15,40,46,19,-1,15-19-26-38-40-46
1970-01-01 00:00:00,35,43,40,27,32,-1,17-27-32-35-40-43
1970-01-01 00:00:00,2,21,25,9,5,-1,2-5-9-21-25-46
1970-01-01 00:00:00,14,44,3,11,40,-1,3-11-14-38-40-44
1970-01-01 00:00:00,23,20,36,46,14,-1,14-17-20-23-36-46
1970-01-01 00:00:00,19,8,2,27,21,-1,2-8-19-20-21-27
1970-01-01 00:00:00,2,8,24,10,26,-1,2-8-10-24-26-39
1970-01-01 00:00:00,19,12,13,41,40,-1,12-13-19-40-41-43
1970-01-01 00:00:00,3,45,35,18,49,-1,3-18-28-35-45-49
1970-01-01 00:00:00,49,43,41,7,38,-1,1-7-38-41-43-49
1970-01-01 00:00:00,11,35,8,14,20,-1,8-11-14-20-23-35
1970-01-01 00:00:00,24,22,40,25,42,-1,13-22-24-25-40-42
1970-01-01 00:00:00,9,39,17,29,47,-1,9-17-28-29-39-47
1970-01-01 00:00:00,33,2,4,36,3,-1,2-3-4-25-33-36
1970-01-01 00:00:00,49,41,24,33,46,-1,24-33-38-41-46-49
1970-01-01 00:00:00,23,7,9,27,26,-1,7-9-23-26-27-41
1970-01-01 00:00:00,35,26,33,11,49,-1,11-26-33-35-37-49
1970-01-01 00:00:00,6,4,20,39,31,-1,4-6-13-20-31-39
1970-01-01 00:00:00,30,40,45,10,22,-1,10-22-30-40-45-47
1970-01-01 00:00:00,40,45,35,21,5,-1,5-21-35-38-40-45
1970-01-01 00:00:00,21,38,33,14,49,-1,14-19-21-33-38-49
1970-01-01 00:00:00,49,6,18,44,40,-1,6-18-40-44-48-49
1970-01-01 00:00:00,14,38,6,43,20,-1,1-6-14-20-38-43
1970-01-01 00:00:00,46,19,24,3,48,-1,3-19-21-24-46-48
1970-01-01 00:00:00,9,17,19,36,13,-1,9-13-17-19-22-36
1970-01-01 00:00:00,42,38,11,10,14,-1,10-11-14-15-38-42
1970-01-01 00:00:00,13,22,43,16,15,-1,13-15-16-18-22-43
1970-01-01 00:00:00,2,33,14,1,34,-1,1-2-14-33-34-37
1970-01-01 00:00:00,46,15,27,28,25,-1,1-15-25-27-28-46
1970-01-01 00:00:00,6,13,35,24,20,-1,6-13-20-24-35-37
1970-01-01 00:00:00,39,9,27,15,26,-1,9-15-23-26-27-39
1970-01-01 00:00:00,18,49,14,23,38,-1,14-18-22-23-38-49
1970-01-01 00:00:00,49,4,47,9,45,-1,4-9-43-45-47-49
1970-01-01 00:00:00,18,39,29,9,7,-1,7-9-18-29-37-39
1970-01-01 00:00:00,43,48,32,11,13,-1,11-13-27-32-43-48
1970-01-01 00:00:00,18,29,4,15,42,-1,4-5-15-18-29-42
1970-01-01 00:00:00,45,32,13,18,43,-1,13-18-32-40-43-45
1970-01-01 00:00:00,31,44,2,41,49,-1,2-21-31-41-44-49
1970-01-01 00:00:00,46,9,14,1,35,-1,1-9-14-27-35-46
1970-01-01 00:00:00,30,46,3,7,39,-1,3-7-19-30-39-46
1970-01-01 00:00:00,39,40,15,9,27,-1,9-15-27-32-39-40
1970-01-01 00:00:00,43,10,29,1,27,-1,1-10-21-27-29-43
1970-01-01 00:00:00,41,9,31,11,10,-1,4-9-10-11-31-41
1970-01-01 00:00:00,5,47,39,44,23,-1,1-5-23-39-44-47
1970-01-01 00:00:00,15,13,27,12,11,-1,9-11-12-13-15-27
1970-01-01 00:00:00,5,44,45,7,17,-1,2-5-7-17-44-45
1970-01-01 00:00:00,44,22,1,7,24,-1,1-7-22-24-28-44
1970-01-01 00:00:00,4,10,7,38,11,-1,4-7-10-11-24-38
1970-01-01 00:00:00,29,37,25,33,13,-1,8-13-25-29-33-37
1970-01-01 00:00:00,49,36,18,17,32,-1,1-17-18-32-36-49
1970-01-01 00:00:00,32,34,29,43,45,-1,4-29-32-34-43-45
1970-01-01 00:00:00,30,35,9,44,19,-1,9-19-20-30-35-44
1970-01-01 00:00:00,10,31,47,38,14,-1,10-14-27-31-38-47
1970-01-01 00:00:00,14,32,36,11,7,-1,7-11-14-23-32-36
1970-01-01 00:00:00,40,10,49,47,15,-1,10-15-40-43-47-49
1970-01-01 00:00:00,1,42,22,23,43,-1,1-4-22-23-42-43
1970-01-01 00:00:00,38,1,7,5,49,-1,1-5-7-35-38-49
1970-01-01 00:00:00,47,36,46,32,37,-1,14-32-36-37-46-47
1970-01-01 00:00:00,29,19,8,44,23,-1,8-19-23-29-40-44
1970-01-01 00:00:00,1,38,12,7,14,-1,1-7-12-14-25-38
1970-01-01 00:00:00,37,30,27,18,49,-1,18-27-29-30-37-49
1970-01-01 00:00:00,21,3,47,35,17,-1,3-15-17-21-35-47
1970-01-01 00:00:00,39,46,44,12,22,-1,12-22-39-40-44-46
1970-01-01 00:00:00,15,17,3,1,2,-1,1-2-3-8-15-17
1970-01-01 00:00:00,4,28,40,46,10,-1,4-10-28-29-40-46
1970-01-01 00:00:00,9,7,44,48,20,-1,7-9-20-43-44-48
1970-01-01 00:00:00,8,35,39,14,20,-1,8-14-20-35-39-43
1970-01-01 00:00:00,12,49,45,30,24,-1,12-24-30-40-45-49
1970-01-01 00:00:00,44,30,9,17,41,-1,9-14-17-30-41-44
1970-01-01 00:00:00,27,47,20,31,8,-1,6-8-20-27-31-47
1970-01-01 00:00:00,8,14,34,49,6,-1,6-8-14-29-34-49
1970-01-01 00:00:00,9,46,10,26,18,-1,9-10-18-25-26-46
1970-01-01 00:00:00,7,46,35,22,48,-1,7-21-22-35-46-48
1970-01-01 00:00:00,27,48,17,4,20,-1,4-17-20-27-40-48
1970-01-01 00:00:00,3,24,34,45,44,-1,3-6-24-34-44-45
1970-01-01 00:00:00,44,21,4,8,45,-1,4-8-21-32-44-45
1970-01-01 00:00:00,8,26,9,35,5,-1,5-8-9-23-26-35
1970-01-01 00:00:00,3,4,26,19,43,-1,3-4-19-26-30-43
1970-01-01 00:00:00,48,3,49,20,7,-1,3-7-20-41-48-49
1970-01-01 00:00:00,31,25,8,19,44,-1,8-19-24-25-31-44
1970-01-01 00:00:00,44,13,42,26,38,-1,13-26-32-38-42-44
1970-01-01 00:00:00,23,42,45,30,33,-1,23-26-30-33-42-45
1970-01-01 00:00:00,34,35,23,43,24,-1,12-23-24-34-35-43
1970-01-01 00:00:00,20,49,9,40,32,-1,4-9-20-32-40-49
1970-01-01 00:00:00,35,36,29,31,37,-1,14-29-31-35-36-37
1970-01-01 00:00:00,10,23,34,40,48,-1,3-10-23-34-40-48
1970-01-01 00:00:00,46,7,45,9,38,-1,7-9-21-38-45-46
1970-01-01 00:00:00,43,12,9,2,10,-1,2-9-10-12-22-43
1970-01-01 00:00:00,40,20,25,49,45,-1,11-20-25-40-45-49
1970-01-01 00:00:00,45,32,4,8,3,-1,3-4-7-8-32-45
1970-01-01 00:00:00,37,25,35,32,8,-1,8-17-25-32-35-37
1970-01-01 00:00:00,37,34,28,36,48,-1,22-28-34-36-37-48
1970-01-01 00:00:00,5,2,42,20,27,-1,2-5-20-27-35-42
1970-01-01 00:00:00,15,47,42,11,13,-1,11-13-15-35-42-47
1970-01-01 00:00:00,22,20,11,28,44,-1,11-15-20-22-28-44
1970-01-01 00:00:00,34,14,11,36,26,-1,11-14-26-34-36-48
1970-01-01 00:00:00,16,31,2,4,28,-1,2-4-13-16-28-31
1970-01-01 00:00:00,22,24,21,47,40,-1,1-21-22-24-40-47
1970-01-01 00:00:00,23,17,16,48,12,-1,12-16-17-23-37-48
1970-01-01 00:00:00,6,40,32,13,38,-1,4-6-13-32-38-40
1970-01-01 00:00:00,2,40,16,46,8,-1,2-8-16-20-40-46
1970-01-01 00:00:00,39,42,22,37,9,-1,5-9-22-37-39-42
1970-01-01 00:00:00,29,34,25,15,14,-1,12-14-15-25-29-34
1970-01-01 00:00:00,14,31,27,45,35,-1,14-27-31-35-44-45
1970-01-01 00:00:00,34,40,48,44,28,-1,28-34-37-40-44-48
1970-01-01 00:00:00,10,47,33,39,42,-1,10-33-39-41-42-47
1970-01-01 00:00:00,18,33,39,44,4,-1,4-15-18-33-39-44
1970-01-01 00:00:00,6,47,11,34,42,-1,6-11-34-38-42-47
1970-01-01 00:00:00,19,15,2,45,49,-1,2-15-19-29-45-49
1970-01-01 00:00:00,3,30,9,46,19,-1,3-9-15-19-30-46
1970-01-01 00:00:00,30,18,47,14,31,-1,14-18-30-31-47-49
1970-01-01 00:00:00,37,6,5,1,46,-1,1-5-6-36-37-46
1970-01-01 00:00:00,36,18,17,16,20,-1,16-17-18-20-36-39
1970-01-01 00:00:00,33,39,1,42,8,-1,1-8-23-33-39-42
1970-01-01 00:00:00,2,39,35,3,6,-1,2-3-6-25-35-39
1970-01-01 00:00:00,23,3,16,47,35,-1,3-16-23-35-42-47
1970-01-01 00:00:00,43,36,6,49,31,-1,6-28-31-36-43-49
1970-01-01 00:00:00,28,6,22,19,20,-1,4-6-19-20-22-28
1970-01-01 00:00:00,40,45,4,23,8,-1,4-8-16-23-40-45
1970-01-01 00:00:00,2,27,12,43,28,-1,2-12-16-27-28-43
1970-01-01 00:00:00,21,47,1,28,6,-1,1-5-6-21-28-47
1970-01-01 00:00:00,21,39,22,6,44,-1,6-21-22-39-42-44
1970-01-01 00:00:00,17,40,21,34,27,-1,16-17-21-27-34-40
1970-01-01 00:00:00,11,16,49,22,21,-1,11-16-21-22-35-49
1970-01-01 00:00:00,9,8,34,36,15,-1,1-8-9-15-34-36
1970-01-01 00:00:00,1,31,20,30,11,-1,1-11-20-30-31-35
1970-01-01 00:00:00,15,37,26,11,20,-1,7-11-15-20-26-37
1970-01-01 00:00:00,6,40,46,27,21,-1,6-11-21-27-40-46
1970-01-01 00:00:00,25,6,34,16,7,-1,6-7-16-25-34-42
1970-01-01 00:00:00,29,45,15,7,33,-1,7-12-15-29-33-45
1970-01-01 00:00:00,27,30,16,37,49,-1,12-16-27-30-37-49
1970-01-01 00:00:00,47,45,43,4,27,-1,4-5-27-43-45-47
1970-01-01 00:00:00,41,14,38,29,4,-1,4-14-29-36-38-41
1970-01-01 00:00:00,1,27,10,22,13,-1,1-10-13-22-23-27
1970-01-01 00:00:00,19,13,37,38,17,-1,13-17-19-21-37-38
1970-01-01 00:00:00,36,45,25,12,42,-1,12-25-36-42-45-48
1970-01-01 00:00:00,9,48,31,43,34,-1,9-22-31-34-43-48
1970-01-01 00:00:00,39,30,23,14,16,-1,5-14-16-23-30-39
1970-01-01 00:00:00,4,30,12,9,23,-1,4-9-12-23-30-45
1970-01-01 00:00:00,35,4,15,30,46,-1,4-14-15-30-35-46
1970-01-01 00:00:00,42,40,16,25,28,-1,16-18-25-28-40-42
1970-01-01 00:00:00,47,39,45,12,37,-1,12-21-37-39-45-47
1970-01-01 00:00:00,11,37,35,7,33,-1,3-7-11-33-35-37
1970-01-01 00:00:00,28,15,23,7,19,-1,7-15-19-23-28-47
1970-01-01 00:00:00,5,49,14,26,38,-1,1-5-14-26-38-49
1970-01-01 00:00:00,23,40,36,5,32,-1,5-10-23-32-36-40
1970-01-01 00:00:00,17,7,22,3,39,-1,3-7-17-22-39-48
1970-01-01 00:00:00,13,44,22,40,11,-1,11-13-22-31-40-44
1970-01-01 00:00:00,25,18,42,39,32,-1,18-25-32-39-42-44
1970-01-01 00:00:00,19,10,40,3,22,-1,3-10-19-20-22-40
1970-01-01 00:00:00,49,14,13,18,4,-1,4-13-14-18-40-49
1970-01-01 00:00:00,19,27,30,17,12,-1,12-17-19-27-29-30
1970-01-01 00:00:00,42,38,30,6,46,-1,6-8-30-38-42-46
1970-01-01 00:00:00,8,25,49,21,5,-1,5-8-14-21-25-49
1970-01-01 00:00:00,40,43,38,28,19,-1,19-28-38-39-40-43
1970-01-01 00:00:00,8,41,2,14,11,-1,2-8-11-14-25-41
1970-01-01 00:00:00,20,3,23,39,18,-1,3-18-20-23-38-39
1970-01-01 00:00:00,3,33,15,43,47,-1,2-3-15-33-43-47
1970-01-01 00:00:00,34,30,42,20,35,-1,9-20-30-34-35-42
1970-01-01 00:00:00,31,12,49,23,43,-1,12-23-31-36-43-49
1970-01-01 00:00:00,12,36,29,16,37,-1,12-16-20-29-36-37
1970-01-01 00:00:00,7,26,47,27,16,-1,7-16-26-27-30-47
1970-01-01 00:00:00,36,30,32,47,28,-1,28-30-32-36-39-47
1970-01-01 00:00:00,11,2,37,25,18,-1,2-11-18-25-35-37
1970-01-01 00:00:00,9,28,18,13,30,-1,9-13-15-18-28-30
1970-01-01 00:00:00,19,7,25,20,4,-1,4-7-10-19-20-25
1970-01-01 00:00:00,14,39,6,41,16,-1,6-14-16-39-40-41
1970-01-01 00:00:00,27,44,23,32,31,-1,18-23-27-31-32-44
1970-01-01 00:00:00,8,17,25,45,23,-1,8-14-17-23-25-45
1970-01-01 00:00:00,10,6,48,42,8,-1,6-8-10-32-42-48
1970-01-01 00:00:00,17,14,32,33,16,-1,14-16-17-23-32-33
1970-01-01 00:00:00,44,19,36,5,49,-1,5-7-19-36-44-49
1970-01-01 00:00:00,25,48,15,20,47,-1,4-15-20-25-47-48
1970-01-01 00:00:00,39,43,12,34,8,-1,8-12-34-39-41-43
1970-01-01 00:00:00,46,42,33,41,7,-1,7-33-39-41-42-46
1970-01-01 00:00:00,24,31,18,39,20,-1,7-18-20-24-31-39
1970-01-01 00:00:00,27,16,2,5,10,-1,2-5-10-16-18-27
1970-01-01 00:00:00,14,40,45,48,5,-1,2-5-14-40-45-48
1970-01-01 00:00:00,49,21,36,40,28,-1,20-21-28-36-40-49
1970-01-01 00:00:00,33,40,3,1,6,-1,1-3-6-33-40-45
1970-01-01 00:00:00,26,29,43,7,34,-1,1-7-26-29-34-43
1970-01-01 00:00:00,26,38,49,48,7,-1,7-26-35-38-48-49
1970-01-01 00:00:00,3,11,21,48,16,-1,3-11-16-21-39-48
1970-01-01 00:00:00,48,2,17,13,31,-1,2-13-16-17-31-48
1970-01-01 00:00:00,15,13,30,12,7,-1,7-12-13-15-22-30
1970-01-01 00:00:00,49,43,28,41,5,-1,5-6-28-41-43-49
1970-01-01 00:00:00,24,22,6,25,31,-1,6-17-22-24-25-31
1970-01-01 00:00:00,23,11,47,49,30,-1,11-18-23-30-47-49
1970-01-01 00:00:00,17,33,40,35,12,-1,12-17-21-33-35-40
1970-01-01 00:00:00,3,36,13,44,42,-1,3-13-21-36-42-44
1970-01-01 00:00:00,9,44,38,7,21,-1,7-9-16-21-38-44
1970-01-01 00:00:00,27,5,29,34,16,-1,5-16-27-29-32-34
1970-01-01 00:00:00,36,9,8,37,17,-1,8-9-17-32-36-37
1970-01-01 00:00:00,31,16,40,22,14,-1,11-14-16-22-31-40
1970-01-01 00:00:00,38,47,9,1,12,-1,1-9-12-29-38-47
1970-01-01 00:00:00,43,35,26,31,3,-1,3-25-26-31-35-43
1970-01-01 00:00:00,46,44,36,40,1,-1,1-13-36-40-44-46
1970-01-01 00:00:00,40,7,22,1,38,-1,1-3-7-22-38-40
1970-01-01 00:00:00,34,29,39,7,28,-1,7-28-29-31-34-39
1970-01-01 00:00:00,11,1,18,25,24,-1,1-11-18-24-25-46
1970-01-01 00:00:00,19,26,37,32,33,-1,19-26-32-33-37-47
1970-01-01 00:00:00,18,49,29,23,8,-1,8-18-23-29-32-49
1970-01-01 00:00:00,7,3,1,13,39,-1,1-3-7-13-28-39
1970-01-01 00:00:00,39,35,36,17,25,-1,9-17-25-35-36-39
1970-01-01 00:00:00,47,3,29,4,8,-1,3-4-8-29-38-47
1970-01-01 00:00:00,10,3,2,29,26,-1,2-3-10-12-26-29
1970-01-01 00:00:00,48,23,36,16,6,-1,6-16-17-23-36-48
1970-01-01 00:00:00,2,46,47,43,10,-1,2-10-34-43-46-47
1970-01-01 00:00:00,41,22,6,23,1,-1,1-6-22-23-25-41
